ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT
b958399d-8f7a-4bdf-963d-2f4b8528a539,3317,Purchase,1701479600,No,formal,footwear,10,Sleek Saddle Brown Brogue Oxfords,"Introducing our handsome Saddle Brown Brogue Oxfords - crafted from rich, full-grain leather with intricate brogue detailing. These versatile lace-up shoes offer sleek style and all-day comfort, perfect for completing formal or business casual looks. A timeless addition to any modern gentleman's wardrobe.",12287,12/2/23
c4ad80c9-9cb6-4944-be19-d53e48ad5029,4974,Purchase,1701480692,No,kitchen,housewares,76,Sleek Stemware Elevates Cocktails,"This elegant stemware cocktail glass elevates any drink with its timeless, sleek design. Crafted from quality glass in a classic martini shape, it's the perfect vessel for serving cocktails and spirits. A must-have for the sophisticated home bar.",17772,12/2/23
153f3cbd-3fe4-4e31-8989-61f0ad3ff144,1906,Purchase,1701481799,No,percussion,instruments,458,Beginner-Friendly Drum Kit for Great Sound,"This complete 5-piece drum set with cymbals produces a dynamic, resonant sound perfect for honing drumming skills and energizing live performances. Crafted with quality materials for versatile playability across genres.",11186,12/2/23
3f91dc0a-b158-47d4-a6ad-9bbf5c6560e5,1239,Purchase,1701482900,No,wind,instruments,159,"Handcrafted Flute, Exquisite Tone","Presenting the Handcrafted Flute with Exquisite Tone - this premium, hand-crafted flute produces an unparalleled, melodious sound perfect for any genre. Meticulously designed for optimal acoustics.",12113,12/2/23
26744e55-7e27-4192-be27-af96c812fd3e,4198,Purchase,1701484001,Yes,bathing,beauty,58,Silky Smooth Skin Massage Oil,"Indulge in tranquility with our Massage Oil for Smooth Skin. This luxurious oil glides effortlessly, melting away tension while nourishing skin. The natural formula leaves you feeling relaxed and renewed.",17969,12/2/23
32f6910e-bb8f-4cd4-8bf5-96e96f50bc66,1505,Purchase,1701485095,No,speaker,electronics,162,Powerful Speakers - Experience Immersive Sound,"Powerful home audio speakers with crystal clear highs and deep bass. Fill your home with immersive, room-filling sound for an upgraded listening experience.",11904,12/2/23
4dd0cf35-f0b7-4ef7-9749-9e5a004b31f6,5019,Purchase,1701486193,No,fishing,outdoors,20,Durable Versatile Fishing Reel,"The Definitive Versatile Fishing Reel delivers unmatched durability, smooth performance and power for catching fish of all sizes. Precision engineering provides anglers total control when reeling in the big one. This innovative reel is designed for any fishing pole.",15567,12/2/23
4c6701ee-45a1-4f80-9481-bc598aa7e540,3858,Purchase,1701487302,Yes,kitchen,housewares,53,Sleek Versatile Kitchen Pan for Any Task,"Expertly crafted for any culinary task, this versatile pan fries, sautes, and more with sleek style. Its quality design and materials make cooking easier and elevate your kitchen's aesthetics.",10785,12/2/23
f7dfe0b1-8e7e-4c44-918a-0cb31ec128d0,1672,Purchase,1701488407,Yes,seafood,groceries,18,Briny Sustainably-Sourced Oysters,Sustainably-sourced oysters offer a briny sweetness and tender texture. Perfect for shucking raw or cooked in your favorite recipes. Support ocean ecosystems with these premium mollusks full of satisfying flavor.,13375,12/2/23
c3475696-e060-4672-990d-99594ed8217a,2513,Purchase,1701489504,Yes,christmas,seasonal,57,Fragrant Evergreen Christmas Wreath,"A festive, fragrant Christmas wreath handcrafted from fresh evergreen boughs, pinecones, and red berries. This aromatic all-natural decoration signifies the warmth and joy of the holidays.",11543,12/2/23
ea8abbc7-cc37-45df-b0f6-03961761c823,2865,Purchase,1701490608,No,kitchen,housewares,66,Sleek Beer Glass for Sophisticated Taste,"Elevate your home bar with this elegantly crafted 16oz beer glass that perfectly showcases the color, aroma, and taste of your favorite brews. An essential for beer lovers seeking an optimal drinking experience.",14498,12/2/23
b20ba076-58a7-4602-9b56-4bee46e98388,5299,Purchase,1701491693,No,nachos,food service,5,Cheesy Beefy Nacho Platter,"Crispy tortilla chips piled high with melted cheese, seasoned beef, beans, fresh pico de gallo, guacamole and sour cream. An irresistible Tex-Mex fiesta of flavors in every hearty nacho bite.",18207,12/2/23
46edff4c-918c-465a-8e03-2c30cff1a387,314,Purchase,1701492796,No,shirt,apparel,161,Stylish Red Button-Down Shirt,"The Red Cotton Button-Down from Brand is a tailored, lightweight men's shirt offering a pop of color and versatile styling. Made from soft, breathable fabric, it's perfect for both casual and dressed up looks.",13066,12/2/23
1827f353-5bb3-4061-8d70-fe8d813113f0,804,Purchase,1701493906,No,scarf,apparel,62,Stylish Fringed Scarf for Any Occasion,"The Ultrachic Fringed Scarf elegantly complements any outfit with its ultra-soft fabric, stylish fringed edges, and rich color options. This versatile accessory adds a touch of sophistication perfect for any occasion.",11902,12/2/23
3d23fa73-8487-4261-ae29-1730ccd6210c,3415,Purchase,1701494995,No,kitchen,housewares,65,Elevate Your Wine,This exquisite crystal wine glass elevates any occasion with its delicate yet durable construction. Savor your favorite vintage as it's meant to be enjoyed - its tapered bowl aerates while the slender stem maintains optimal temperature. An elegant addition to your table.,15701,12/2/23
61b1ad14-4e70-4029-ba55-d17bbf4ab62b,143,Purchase,1701496108,Yes,christmas,seasonal,107,Sparkling Snowflake Christmas Ornament,Celebrate the season with this elegant handcrafted red glass Christmas ornament featuring frosty white snowflake designs that sparkle against the rich red background. A timeless decoration to treasure for holidays to come.,13151,12/2/23
770f5fc0-f5ca-44a2-bef5-e70db75504a4,1413,Purchase,1701497198,No,easter,seasonal,28,Cheery Easter Decorations,"Celebrate Easter in style with this festive and colorful seasonal decoration. The lively eggs, bunnies, chicks and flowers spread cheer across mantles and tables. Vivid colors and charming designs capture the holiday's spirit.",10129,12/2/23
c4a3ded4-0004-49dd-9f98-542bb6d71f2c,2931,Purchase,1701498302,Yes,earrings,jewelry,104,Funky Retro Swirl Earrings,"Add retro flair to your style with these groovy silver swirl earrings. The engraved round disks feature a funky 70's inspired design in shiny hypoallergenic stainless steel, perfect for accessorizing any outfit with a stylish pop of urban edge.",13689,12/2/23
b6149c48-4fa1-4468-bf01-87a0fd39bdd5,244,Purchase,1701499405,Yes,valentine,seasonal,33,Love Blooms with Valentine Decor,Celebrate love this Valentine's Day with festive decorations from heart lights to cupid cutouts. Create a romantic ambience for that special someone with our thoughtful seasonal accents.,11656,12/2/23
a289ca2c-0135-4864-a710-865d4cf604d8,870,Purchase,1701500492,Yes,bracelet,jewelry,108,Bold Leather Cuff Bracelet,"This rugged leather cuff bracelet features bold metal accents and an eye-catching engraved pattern for a stylish, edgy look. The perfect versatile accessory to add bold flair to any outfit.",12220,12/2/23
72ae72f3-e7f0-4f03-b8eb-12e78c77741d,4002,Purchase,1701501604,Yes,bathing,beauty,37,Tranquil Bath Oil Escape,"Immerse yourself in tranquil serenity with our Fragrant Bath Oil. This aromatic blend of lavender, eucalyptus, and chamomile essential oils will transport your senses to a blissful spa-like oasis, right in the comfort of home.",11435,12/2/23
bbd547fb-f10a-4cce-adbc-9f72631330ac,5163,Purchase,1701502703,No,sandals,footwear,10,Comfy Stylish Sandals for Her,"Style and comfort come together in these supercool women's sandals, featuring a sleek, lightweight design with soft footbed and durable straps for the perfect summer footwear.",16312,12/2/23
575c0ac0-5494-4c64-a886-a9c0cf8b779a,5559,Purchase,1701503806,No,other cuisine,food service,4,Lentil Potato Carrot Dish,"Hearty lentil dish with protein-rich legumes, potatoes, carrots and savory spices. Satisfying vegetarian meal, nutritious and delicious.",15446,12/2/23
092a278e-4d04-4ce3-bc18-e8a0491a9fb5,4511,Purchase,1701504895,No,saw,tools,24,"Powerful 10"" Carbide Saw Slices Wood","The durable Craftsman 10"" carbide-tipped saw slices through wood, plastic, and light metal with ease. Its razor-sharp teeth and ergonomic rubber grip provide superior control for professional-grade cutting and long-lasting performance.",15473,12/2/23
6ac572ca-2b0a-4ad4-8505-9ab1cfa35e93,3632,Purchase,1701505994,No,vegetables,groceries,4,Tasty Cauliflower Head - $3.99,"Cauliflower, a versatile and nutritious vegetable, adds antioxidant-rich flavor to dishes. Roast, mash, or rice this cruciferous white beauty for only $3.99 per head. Stock up on its versatility for your low-carb needs today!",13234,12/2/23
6f572e38-61df-4469-be05-b3ad2950a895,4827,Purchase,1701507094,No,fruits,groceries,3,"Juicy, Zesty Lemons - Tart Sunshine!","These fresh, juicy lemons pack a tangy, tart punch of vitamin C. Their bright, sunny flavor uplifts both sweet and savory dishes.",15762,12/2/23
8f246cbe-1f37-4045-add2-247a8643cb06,3686,Purchase,1701508196,Yes,plier,tools,14,"Sturdy Pliers - Grip Tightly, Bend Easily","This professional-grade plier grips objects tightly with serrated jaws and padded handles for comfort. The versatile, durable metal tool crimps, bends, and cuts - an essential addition to any toolbox.",16702,12/2/23
94cc3c8d-7efd-4f7b-84d0-9996f7e90c2f,3994,Purchase,1701509297,No,kitchen,housewares,67,Pots & Pans - Cook Like a Pro,The Pots and Pans Essentials Set has all the high-quality cookware you need to outfit your kitchen. This versatile collection includes durable pots and pans in a range of sizes to handle any recipe with ease. Cook like a pro with this essential set.,14720,12/2/23
b2dbebe7-b9ba-409b-883a-d39ea9effef4,691,Purchase,1701510398,No,christmas,seasonal,94,Festive Christmas Wreath with Bow,"Ring in the holidays with our festive Christmas wreath. Handcrafted from fragrant evergreens and accented with pinecones, berries and a cheerful red bow, this decorative accent welcomes the spirit of the season.",12002,12/2/23
d229f4fc-1b89-4d13-af33-5f913aa2ce60,4918,Purchase,1701511499,Yes,vegetables,groceries,7,Crispy Fresh Lettuce,"Crisp, fresh lettuce adds crunch and mild flavor to salads, sandwiches, and more. This nutrient-rich leafy green elevates any dish with its versatile, cholesterol-free goodness.",18066,12/2/23
d9e1f150-a9d6-4c6f-aecf-d77eca17b79d,1696,Purchase,1701512596,No,kitchen,housewares,59,Sharp Scissors Slice Foods with Ease,"These stainless steel kitchen scissors easily slice through foods and packaging with long, sharp blades that glide smoothly. The contoured handles provide a secure, comfortable grip while the stainless steel resists stains and rust, keeping the blades sharp.",13123,12/2/23
977d3ee7-3a40-4043-8164-c7f66e384940,4918,Purchase,1701513695,Yes,handbag,accessories,102,Sleek Gray Leather Day to Night Handbag,Sleek and versatile light gray leather handbag with silver hardware transitions effortlessly from day to night. Roomy interior keeps essentials organized with adjustable strap and multiple pockets for on-the-go style and comfort.,18066,12/2/23
69ff0879-e2ad-4f83-9fa0-39df003e3f35,941,Purchase,1701514799,Yes,decorative,homedecor,33,Rustic Handwoven Basket,"This handwoven rattan basket adds an earthy, rustic touch to any room. Expertly crafted with a classic rounded shape, its sturdy open weave design works well as a chic catchall or decorative accent.",12251,12/2/23
8b3b6f83-157b-413e-9205-2f459f2df378,5193,Purchase,1701515898,No,decorative,homedecor,44,Handwoven Wiker Storage Basket,"This versatile wiker storage basket adds natural charm to any room. Expertly handwoven with smooth reeds, it provides ample space to organize blankets, magazines, and more in style.",17413,12/2/23
101e4a54-17d9-4e51-a6fa-53bc5abc141a,4989,Purchase,1701517002,No,formal,footwear,10,Stylish Dark Red Leather Shoes,"Stylish and sophisticated, these dark red leather shoes for women combine timeless elegance with walkable comfort for both work and special events.",15877,12/2/23
5d56ce53-f18b-4ee0-aecd-dd96400ed49f,4983,Purchase,1701518105,Yes,chairs,furniture,79,Vibrant Goldenrod Armchair,"Presenting the Dark Goldenrod Plush Armchair, an elegantly crafted lounge chair featuring rich goldenrod upholstery enveloping plush cushioning for exceptional comfort. Relax in style with this sophisticated armchair's timeless design and durable construction.",15426,12/2/23
16b82c88-5a5b-4ed6-b136-6969fae2c280,1121,Purchase,1701519197,No,formal,footwear,10,Stylish Two-Tone Formal Shoes,"Stylish two-tone beige and black leather lace-up shoes for men. Crafted from premium materials with sleek professional design. Perfect for pairing with suits or dress pants for a polished, sophisticated look.",13117,12/2/23
1b997958-e55c-4e1d-9764-ae969504b94d,4994,Purchase,1701520300,Yes,kayaking,outdoors,368,Adventure Awaits in this Sleek Kayak,"This sleek, bold kayak built for adventure takes you everywhere you want to go. With excellent tracking and stability, adjustable seat, and ample storage, it's the nimble, durable ticket to exploring the natural beauty of lakes, rivers, and oceans.",16367,12/2/23
9dd60e44-d07a-4b7c-a72d-30a05577faed,1650,Purchase,1701521394,No,shirt,apparel,219,Blue Dots Casual Button-Up,"Crafted from soft, lightweight cotton with an eye-catching white dot print, this versatile long sleeve button-up provides a comfortable, breathable fit perfect for casual everyday wear or dressing up for an evening out.",10266,12/2/23
e428be7e-1558-44d5-8f96-6a7374becfa7,2522,Purchase,1701522500,No,formal,footwear,10,Lavender Peep Toe Heels,"Presenting the Lavender Peep Toe Stiletto Heels - a pair of elegant lavender high heels featuring a sleek leather upper, peep toe, 3-inch stiletto heel, and dainty ankle strap with bow. These feminine, sophisticated heels in vibrant lavender hue are designed for formal events and special occasions.",14037,12/2/23
36b358a0-8525-4d15-87a1-c040b23ba9a3,586,Purchase,1701523603,No,tables,furniture,326,Sturdy White Adjustable Worktable,"Elevate your workspace with our adjustable White Worktable featuring a large 47x23.5"" melamine top and steel frame in a clean white finish - perfect for crafting, office work, and more.",10512,12/2/23
4d874dd0-e88c-4698-8ce6-59bb627b6389,716,Purchase,1701524696,No,strings,instruments,324,Resonant Acoustic Guitar Inspires Music,"This finely crafted acoustic guitar produces rich, resonant tones perfect for any musician. Its solid wood body and slim neck deliver singing sustain and sweet harmonics that will inspire your music.",13801,12/2/23
cd8355e3-d70a-4243-a216-37e30319023d,4527,Purchase,1701525795,No,glasses,accessories,46,Funky Retro Glasses for Bold Women,Funky retro glasses with thick colorful frames for bold women seeking vintage-inspired accessories to make a stylish statement.,15871,12/2/23
8325cf2c-2158-4b9b-ab7a-d55e072e9ce6,3900,Purchase,1701526897,Yes,backpack,accessories,91,Sleek Gray Travel Backpack,"Expertly crafted for the sophisticated traveler, this durable slate gray backpack offers ample storage with multiple compartments to keep essentials organized and secure while on the go.",12934,12/2/23
7d6e50fb-c941-4f1e-b97d-612f627a271a,2720,Purchase,1701527993,Yes,cushion,homedecor,38,Stylish Charcoal Cushion Elevates Decor,"Elevate your home decor with this stylish dark gray cushion. Its soft, durable material and subtle charcoal shade complement any aesthetic. Perfect for adding a modern, cozy touch to sofas, chairs, and beds.",12880,12/2/23
317d03c3-1aba-4839-ab93-64c1db962444,613,Purchase,1701529094,No,cushion,homedecor,30,Plushy Gray Cushions for Lounging,"Crafted from soft, plush fabric, this stylish light gray cushion set adds comfort and elegance to any room. The perfect home accent for lounging in style and relaxation.",13616,12/2/23
1cffc28b-f58b-4d0f-b4fb-89cf6ed80291,3964,Purchase,1701530193,No,halloween,seasonal,27,Spooky Vintage Halloween Sign,Celebrate Halloween in vintage-inspired spooky style with this festive sign. The sturdy cardboard design features classic black and orange lettering welcoming trick-or-treaters.,16401,12/2/23
45ad5875-1814-4840-80c5-ca8dda40dfdf,363,Purchase,1701531301,No,socks,apparel,16,Colorful Statement Socks,"Make a bold fashion statement with these vibrantly patterned socks! Crafted from high-quality materials, they offer a smooth, comfy fit and eye-catching hues perfect for complementing any outfit. Add personality and flair to your look!",13052,12/2/23
0e20e3c5-5a55-4aec-bea3-ad654c6aef5f,5115,Purchase,1701532402,Yes,kitchen,housewares,74,Elegant Porcelain Dinner Plates,"Introducing our elegant porcelain dinner plates. With a durable, chip-resistant finish, these versatile plates coordinate effortlessly with any decor. A refined yet functional addition to your table.",16621,12/2/23
5c131f64-32f1-4c63-b1c6-7eb3364f7167,2453,Purchase,1701533502,No,bakery,groceries,12,Decadent Chocolate Cake - Moist and Rich,"Indulge in rich, moist chocolate cake layered with silky chocolate buttercream. This decadent confection is baked from scratch with premium ingredients for intense chocolate flavor in every fudgy bite. The perfect treat for any occasion.",11041,12/2/23
540e414d-c279-45c2-bde6-4a731e7c54c7,5218,Purchase,1701534595,No,kitchen,housewares,53,Elevate Your Brew Beer Glass,"Presenting the perfect beer glass to elevate your brew! This sleek 16oz glass enhances aroma and flavor for the optimal beer drinking experience. Durable, versatile design great for casual nights in or entertaining. The perfect addition to any home bar.",17953,12/2/23
ef0bcf8e-b88a-442d-9380-fc9eda149df7,1198,Purchase,1701535692,No,kayaking,outdoors,20,Sturdy Paddle for Lakes and Rivers,"Expertly crafted with durable aluminum shaft and polypropylene blades, this lightweight kayak paddle enables powerful strokes for smooth cruising across lakes and rivers. Its contoured grip provides comfort for all-day paddling adventures.",11464,12/2/23
82d6418c-0c2c-4be8-805d-a02a68b712e5,1461,Purchase,1701536795,No,kayaking,outdoors,471,Rugged Kayak for Adventure,"Glide across lakes and conquer rapids with our nimble, durable kayak. Its sleek design and lightweight build make outdoor exploring easy. Paddle further with ample storage and comfort.",11470,12/2/23
cbac7097-59a4-4152-b304-08b778177d63,3602,Purchase,1701537898,No,arrangement,floral,104,Vibrant Rose Bouquet Arrangement,"Our expertly arranged bouquet of vibrant, lovingly grown roses and greenery in a clear vase makes a graceful gift. These exquisite, sustainably farmed flowers will brighten any occasion with their beauty and sweet scent.",13045,12/2/23
ac42df7e-55a3-46b5-b64e-b7de51e4f33b,4286,Purchase,1701539000,No,kitchen,housewares,68,Stylish Porcelain Dinner Plates,Present a refined dinnerware set. These elegant porcelain plates offer versatile styling for everyday meals or special occasions. Their durable white glaze resists chipping for long-lasting beauty. Elevate your tabletop with simple sophistication.,16178,12/2/23
2e95f6fc-6be7-46cf-9e50-8c35313c2768,1881,Purchase,1701540103,Yes,wrench,tools,8,Sturdy Versatile Craftsman Wrench,"The Craftsman 12"" adjustable wrench grips nuts and bolts from 1/4""-1 1/4"" with a durable chrome finish, laser etched markings, non-slip grip, and smooth adjusting worm gear - an essential, versatile tool for any toolbox.",11242,12/2/23
c500d44c-5b81-4205-b459-a05900d12c53,3457,Purchase,1701541205,Yes,scarf,apparel,78,Stylish Scarf - Elegant and Versatile,"The Voguish Scarf - a fashionable and versatile accessory that adds elegance to any outfit with its soft, lightweight fabric, rich colors, and unique patterns. Perfect for both casual and formal wear.",12974,12/2/23
7d12f793-892d-46f8-bd2d-8f951db0a9d1,3506,Purchase,1701542293,Yes,kitchen,housewares,66,Stylish Crystal Wine Glass,"Presenting the elegant Elegant Crystal Wine Glass. This sleek, curved crystal glass elevates wine drinking with its delicate stem and generous bowl. Crafted for sophistication and appreciation of wine's complex flavors. A refined addition to any barware collection.",14755,12/2/23
e61f8a6c-2bb6-4ccc-bb2c-c0a9ea17f750,4598,Purchase,1701543397,Yes,bouquet,floral,107,Blissful Pink Wedding Bouquet,"Presenting our Blush Pink Wedding Bouquet, a dreamy assortment of romantic blooms in soft pink and ivory hues. This exquisite floral arrangement is artfully crafted by our experts using premium seasonal flowers. An elegant accent for your special day.",15026,12/2/23
7719893d-b5d8-4277-ac66-b2fb3394063e,3466,Purchase,1701544505,No,tables,furniture,154,Sleek White Work Table Boosts Productivity,"This sleek, spacious white work table boosts productivity with its sturdy build and ample workspace. Perfect for home offices and craft rooms, its clean style and stain-resistant surface keep your workspace tidy and professional.",14608,12/2/23
c9864541-b1a9-45a5-9304-e6782843a9c1,3523,Purchase,1701545603,No,boot,footwear,75,Stylish Brown Leather Boots,"Expertly crafted brown leather knee-high boots featuring a sleek, timeless design. Slide into comfort with the soft microfiber lining and cushioned insole. Stay steady on wet days with the durable, traction rubber outsole.",13593,12/2/23
481b9e0a-cc70-4daa-b663-a5b8abf69a42,1935,Purchase,1701546703,Yes,bowls,housewares,18,Elegant Curved Ceramic Serving Bowl,"Presenting the Luxurious Curved Ceramic Bowl. With its elegant design and durable ceramic construction, this versatile bowl effortlessly serves soups, salads, and more. The perfect elegant yet functional accent for any table.",12169,12/2/23
6ae04681-0217-46c7-a34c-a3e74c96a1fe,3108,Purchase,1701547798,Yes,dressers,furniture,279,Stylish Wooden Dresser with Storage,"This stylish two-drawer wooden dresser provides ample storage with its smooth-gliding drawers. Crafted from rich, durable wood in a timeless design that complements any decor.",13599,12/2/23
b9ce61f9-58cc-4ccb-aa32-03e223025857,3234,Purchase,1701548904,Yes,kitchen,housewares,65,Straining Solids Effortlessly,"This durable stainless steel kitchen strainer with extended handle effortlessly separates liquids from solids. The fine mesh traps small particles while smoothly draining pasta, produce, and more. An essential tool for home cooks.",12776,12/2/23
168b7d52-7dbf-4f73-987b-d0fe181f778a,2410,Purchase,1701550004,No,wreath,floral,55,Autumn Bounty Wreath,"Beautiful handcrafted wreath bursting with autumn's bounty. Orange roses, yellow chrysanthemums, red maple leaves, and pinecones artistically arranged. Welcome fall's beauty into your home with this festive floral decor.",13288,12/2/23
7c859d38-407a-4b5f-8125-c901bd3f5562,3054,Purchase,1701551107,No,tables,furniture,195,Sturdy Black Worktable Boosts Productivity,"With a sturdy black frame and spacious tabletop, this versatile Black Worktable optimizes workspace and productivity. Its durable construction and timeless design add function and style to any room.",13297,12/2/23
a7d17aa3-4576-4907-be47-1c2a735f90f3,1928,Purchase,1701552202,No,bracelet,jewelry,149,Sparkling Asymmetrical Bracelet Elegance,"The Sans Pareil bracelet elegantly masters asymmetry with its modern flair. Expertly crafted from the finest materials, this versatile bracelet complements any outfit while adding grace to your wrist.",11272,12/2/23
642a675e-49e1-477a-97d8-6852380988b2,3983,Purchase,1701553295,No,bracelet,jewelry,146,Stylish Bracelet for Refined Men,"This stylish and sophisticated men's bracelet adds a refined yet modern accent to any look. Expertly crafted with quality materials and elegant detailing, it's a versatile accessory that completes both casual and formal attire.",17860,12/2/23
8c619c95-5f66-4433-93b6-2c1bf90e565c,5044,Purchase,1701554404,Yes,arrangement,floral,129,Vibrant Tulip Bouquet,"A vibrant bouquet of freshly cut tulips in red, pink, yellow and white arranged by experts in a glass vase. Beautiful flowers delivered directly from our growers for 7-10 days of enjoyment.",15772,12/2/23
12f93a36-e282-4445-92ae-356eb6a560fd,68,Purchase,1701555495,No,arrangement,floral,99,Gorgeous Hand-Arranged Rose Bouquet,"A sustainably grown bouquet of soft, fragrant roses in red, pink, white, and yellow hues artfully arranged in a vase. An exquisite floral gift to brighten any occasion.",14413,12/2/23
ee0cec46-8edf-4436-84f0-d83e7f9c453f,43,Purchase,1701556600,No,chairs,furniture,161,Cozy Blue Armchair,"Expertly crafted for optimal comfort and support, this plush blue armchair provides a welcoming retreat with its sloped arms, tailored upholstery, and durable frame built to last. Unwind in style and unparalleled relaxation.",13367,12/2/23
74bfdb16-4ddd-41c0-b945-9df6632163d6,884,Purchase,1701557704,No,tables,furniture,176,Rustic Wheat Dining Table,"The spacious Wheat Hue Dining Table seats the whole family comfortably. Its warm, inviting wheat finish and durable construction make this quality wood table the perfect gathering place for meals, homework, or game nights.",12559,12/2/23
ec981144-9f7d-473e-94a1-14da97152c5b,405,Purchase,1701558798,No,grooming,beauty,27,Volumizing Waterproof Eyeliner & Mascara Duo,"Achieve flawless, stay-put eye makeup with this dynamic waterproof eyeliner and volumizing mascara duo. The richly pigmented eyeliner glides on smoothly for precise application, while the clump-free mascara builds from natural to dramatic for up to 24 hours of perfect, waterproof wear.",10607,12/2/23
f3c68691-2d92-492f-81d1-726e93788751,120,Purchase,1701559900,No,seafood,groceries,14,"Savory Salmon Fillets, Sustainably Caught","Succulent, sustainably-caught Atlantic salmon fillets offer a rich, savory flavor and firm yet tender texture. These omega-3-rich fillets make nutritious, versatile entrées or salads.",13069,12/2/23
48ed391e-d56e-46d8-968d-b2b4b1a99b0c,1951,Purchase,1701560994,No,shirt,apparel,50,Vibrant Floral Print Blouse,"This stylish floral print top features a flattering silhouette and eye-catching vibrant print. Crafted from soft, comfortable fabric, it's perfect for dressing up or down to make a fashion statement. Pair it with anything for a chic, feminine look.",12967,12/2/23
bac8c61d-dd0e-42f1-8c9b-004ae7e64131,591,Purchase,1701562103,Yes,dairy,groceries,6,Creamy Handcrafted Artisanal Cheese,"Our handcrafted artisanal cheese is made sustainably with rich, creamy milk from happy cows. This tangy, complex cheese pairs beautifully with wine and fruit. Ethically-sourced and thoughtfully crafted for your table.",10254,12/3/23
e11a34d8-846a-45f0-967a-39d176b491bc,2176,Purchase,1701563195,No,kitchen,housewares,59,Sleek Steel Kitchen Tools Set,"This comprehensive 17-piece stainless steel kitchen utensil set contains all the essential tools needed for cooking and baking. Expertly crafted and organized in an attractive canister, it will make a versatile and indispensable addition to any home kitchen.",12534,12/3/23
