ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT
e41db00e-517e-4030-8d7f-347d1050ae77,1,View,1702728467,Yes,kitchen,housewares,70,Versatile Cast Iron Dutch Oven,"This versatile 6qt enameled cast iron Dutch Oven evenly distributes heat for slow cooking, braising, roasting, baking, and frying. Its tight-fitting lid seals in moisture and flavor. Durable, multipurpose pot transitions from stovetop to oven for endless one-pot meal possibilities.",11207,12/16/23
e41db00e-517e-4030-8d7f-347d1050ae77,1,View,1703109517,No,kitchen,housewares,70,Versatile Cast Iron Dutch Oven,"This versatile 6qt enameled cast iron Dutch Oven evenly distributes heat for slow cooking, braising, roasting, baking, and frying. Its tight-fitting lid seals in moisture and flavor. Durable, multipurpose pot transitions from stovetop to oven for endless one-pot meal possibilities.",11207,12/20/23
e41db00e-517e-4030-8d7f-347d1050ae77,1,View,1703109518,No,kitchen,housewares,70,Versatile Cast Iron Dutch Oven,"This versatile 6qt enameled cast iron Dutch Oven evenly distributes heat for slow cooking, braising, roasting, baking, and frying. Its tight-fitting lid seals in moisture and flavor. Durable, multipurpose pot transitions from stovetop to oven for endless one-pot meal possibilities.",11207,12/20/23
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1703154984,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,12/21/23
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1703154998,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,12/21/23
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1703155009,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,12/21/23
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1703344209,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,12/23/23
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1703344215,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,12/23/23
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1703344234,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,12/23/23
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1703405551,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,12/24/23
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1703405569,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,12/24/23
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1703405578,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,12/24/23
e2b686b4-1e49-4ac8-8590-f02a29e9888d,1,View,1703540463,No,bowls,housewares,18,Beautiful Handcrafted Serving Bowl,The Opulent Ceramic Serving Bowl elegantly displays fruit or servings. Its intricate design and smooth glazed finish add sophisticated style to any occasion.,11207,12/25/23
e2b686b4-1e49-4ac8-8590-f02a29e9888d,1,View,1703540474,No,bowls,housewares,18,Beautiful Handcrafted Serving Bowl,The Opulent Ceramic Serving Bowl elegantly displays fruit or servings. Its intricate design and smooth glazed finish add sophisticated style to any occasion.,11207,12/25/23
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1703613835,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,12/26/23
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1703613852,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,12/26/23
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1703613859,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,12/26/23
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704206339,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/2/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704206355,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/2/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704206369,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/2/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1704209811,Yes,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/2/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1704209818,Yes,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/2/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1704209827,Yes,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/2/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704513980,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/6/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704513989,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/6/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704514008,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/6/24
669b328d-0905-4a3f-b95d-79c8eb83482f,1,View,1704598028,Yes,decorative,homedecor,44,Rustic Woven Decor Basket,This expertly handwoven rattan decor basket adds rustic flair to any room. Its neutral color and cozy woven texture complement traditional and modern styles alike.,11207,1/7/24
669b328d-0905-4a3f-b95d-79c8eb83482f,1,View,1704598041,Yes,decorative,homedecor,44,Rustic Woven Decor Basket,This expertly handwoven rattan decor basket adds rustic flair to any room. Its neutral color and cozy woven texture complement traditional and modern styles alike.,11207,1/7/24
669b328d-0905-4a3f-b95d-79c8eb83482f,1,View,1704598059,Yes,decorative,homedecor,44,Rustic Woven Decor Basket,This expertly handwoven rattan decor basket adds rustic flair to any room. Its neutral color and cozy woven texture complement traditional and modern styles alike.,11207,1/7/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704661578,Yes,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/7/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704661595,Yes,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/7/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704661598,Yes,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/7/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704782109,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/9/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704782113,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/9/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704782127,No,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/9/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1704860695,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/10/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1704860703,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/10/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1704860710,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/10/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704878924,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/10/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704878943,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/10/24
dd8299a1-8752-458d-9f24-3cd26147e7c8,1,View,1704878955,Yes,sofas,furniture,774,Sophisticated Style,"This luxurious dark slate gray sofa brings sophisticated style to any space with its minimalist design and rich, soft upholstery. The deep charcoal hue makes a dramatic statement while clean lines allow the beautiful color to shine.",11207,1/10/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704910568,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/10/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704910579,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/10/24
9577a89a-3d17-4db9-8f47-a95dd02ef90c,1,View,1704910591,No,cushion,homedecor,27,Vibrant Dark Olive Decor Cushion,"Elevate your home decor with this plush dark olive cushion, featuring a stylish rectangular design and soft, durable fabric. Its deep green hue adds a pop of color to any room's style.",11207,1/10/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1705034263,Yes,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/12/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1705034270,Yes,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/12/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1705034277,Yes,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/12/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705158704,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/13/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705158709,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/13/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705158719,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/13/24
21a14202-3d31-4510-80c1-d99c3c54a915,1,View,1705195743,Yes,lighting,homedecor,42,Stylish Glass-Encased Pillar Candle,"Classic white pillar candle in clear glass holder provides timeless accent. Unscented wax candle burns evenly for 30 hours with warm, inviting glow. Versatile minimalist design complements any decor.",11207,1/14/24
21a14202-3d31-4510-80c1-d99c3c54a915,1,View,1705195749,Yes,lighting,homedecor,42,Stylish Glass-Encased Pillar Candle,"Classic white pillar candle in clear glass holder provides timeless accent. Unscented wax candle burns evenly for 30 hours with warm, inviting glow. Versatile minimalist design complements any decor.",11207,1/14/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705275348,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/14/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705275357,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/14/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705275373,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/14/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705330713,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/15/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705330719,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/15/24
48941756-e6c4-4b45-a869-c4f33daccdeb,1,View,1705330730,No,chairs,furniture,112,Sunny Yellow Armchair for Comfort,"This cheerful, plush yellow armchair envelops you in comfort with its padded cushions, curved armrests, and bright, sunny upholstery. Unwind in relaxation and style.",11207,1/15/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705746350,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/20/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705746366,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/20/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1705746376,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/20/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1706231036,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/26/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1706231046,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/26/24
7549f8b8-a48a-4d17-921a-dd58b760900b,1,View,1706231060,No,chairs,furniture,158,Sleek Leather Office Chair,"Expertly crafted with sleek black bonded leather and ergonomic adjustability, this modern office chair provides exceptional comfort and customizable support for long work days.",11207,1/26/24
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1706299868,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,1/26/24
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1706299880,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,1/26/24
485457cd-3e31-4ddc-bb09-e9bb9f151d19,1,View,1706299887,No,dressers,furniture,164,Slate Minimalist 3-Drawer Dresser,"Expertly crafted 3-drawer dresser provides ample storage with a sleek, minimalist dark slate gray design that lends a contemporary yet timeless look to effortlessly complement any bedroom decor.",11207,1/26/24
21a14202-3d31-4510-80c1-d99c3c54a915,1,View,1706320657,No,lighting,homedecor,42,Stylish Glass-Encased Pillar Candle,"Classic white pillar candle in clear glass holder provides timeless accent. Unscented wax candle burns evenly for 30 hours with warm, inviting glow. Versatile minimalist design complements any decor.",11207,1/27/24
21a14202-3d31-4510-80c1-d99c3c54a915,1,View,1706320670,No,lighting,homedecor,42,Stylish Glass-Encased Pillar Candle,"Classic white pillar candle in clear glass holder provides timeless accent. Unscented wax candle burns evenly for 30 hours with warm, inviting glow. Versatile minimalist design complements any decor.",11207,1/27/24
21a14202-3d31-4510-80c1-d99c3c54a915,1,View,1706320673,No,lighting,homedecor,42,Stylish Glass-Encased Pillar Candle,"Classic white pillar candle in clear glass holder provides timeless accent. Unscented wax candle burns evenly for 30 hours with warm, inviting glow. Versatile minimalist design complements any decor.",11207,1/27/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1706364749,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/27/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1706364762,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/27/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1706364776,No,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,1/27/24
510a7e24-88e0-4581-aeb4-a49022da37ce,1,View,1706831940,No,kitchen,housewares,64,Durable Glassware for Everyday Style,"With a sleek, modern design and lightweight yet durable construction, this versatile glassware set provides exceptional quality and versatility for everyday use - the perfect choice for any home chef.",11207,2/1/24
510a7e24-88e0-4581-aeb4-a49022da37ce,1,View,1706831954,No,kitchen,housewares,64,Durable Glassware for Everyday Style,"With a sleek, modern design and lightweight yet durable construction, this versatile glassware set provides exceptional quality and versatility for everyday use - the perfect choice for any home chef.",11207,2/1/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1707123687,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,2/5/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1707123696,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,2/5/24
8ea787f8-cdf1-49bb-a788-e7349244f55f,1,View,1707123706,Yes,chairs,furniture,87,Sleek Gray Ergonomic Office Throne,"This ergonomic light slate gray office chair provides customized comfort and support with adjustable height and tilt controls, breathable mesh back, padded seat and backrest, sturdy base, and smooth-rolling casters.",11207,2/5/24
