ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT
471622d6-3300-4591-816b-ab8487e70274,2704,View,1704079942,Yes,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12938,1/1/24
8074a0d4-550c-459f-8647-a1cd6ffbeb36,2704,View,1704124103,Yes,bowls,housewares,59,Stylish Ceramic Serving Bowl,"Presenting the Sumptuous Ceramic Serving Bowl, a beautifully crafted ceramic bowl with smooth glazed finish and elegant curved sides. Stylishly serve salads, soups and more at special events or everyday dining. A versatile, sophisticated accent piece for any table.",12938,1/1/24
8074a0d4-550c-459f-8647-a1cd6ffbeb36,2704,View,1704124123,Yes,bowls,housewares,59,Stylish Ceramic Serving Bowl,"Presenting the Sumptuous Ceramic Serving Bowl, a beautifully crafted ceramic bowl with smooth glazed finish and elegant curved sides. Stylishly serve salads, soups and more at special events or everyday dining. A versatile, sophisticated accent piece for any table.",12938,1/1/24
a47d8064-2c40-408e-8aca-e27e416d22b9,2704,View,1704184811,No,kitchen,housewares,64,Elegant White Porcelain Dinner Plates,Brighten your table with these elegant yet durable white porcelain dinner plates. Their timeless round shape and smooth glazed finish add simple sophistication for both everyday and special occasions.,12938,1/2/24
a47d8064-2c40-408e-8aca-e27e416d22b9,2704,View,1704184812,No,kitchen,housewares,64,Elegant White Porcelain Dinner Plates,Brighten your table with these elegant yet durable white porcelain dinner plates. Their timeless round shape and smooth glazed finish add simple sophistication for both everyday and special occasions.,12938,1/2/24
471622d6-3300-4591-816b-ab8487e70274,2704,View,1704234287,No,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12938,1/2/24
471622d6-3300-4591-816b-ab8487e70274,2704,View,1704234291,No,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12938,1/2/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1704443127,No,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/5/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1704443142,No,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/5/24
471622d6-3300-4591-816b-ab8487e70274,2704,View,1704492745,No,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12938,1/5/24
471622d6-3300-4591-816b-ab8487e70274,2704,View,1704492750,No,kitchen,housewares,56,Fresh Brew Coffee Maker,"Make mornings brighter with our sleek and modern coffee maker. Brew fresh, flavorful coffee right at home with programmable settings for easy customization. The durable glass carafe and reusable filter deliver cup after cup of your favorite blend.",12938,1/5/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1704742151,No,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/8/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1704742165,No,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/8/24
8fd77f20-e1cf-44d1-8a75-b38e6946edaf,2704,View,1704857475,No,halloween,seasonal,43,Spooky Spider Pumpkin Wreath,"This festive Halloween wreath with pumpkins, spiders, and fall foliage will give your home a delightfully spooky look for the holiday.",12938,1/10/24
8fd77f20-e1cf-44d1-8a75-b38e6946edaf,2704,View,1704857485,No,halloween,seasonal,43,Spooky Spider Pumpkin Wreath,"This festive Halloween wreath with pumpkins, spiders, and fall foliage will give your home a delightfully spooky look for the holiday.",12938,1/10/24
8fd77f20-e1cf-44d1-8a75-b38e6946edaf,2704,View,1704857496,No,halloween,seasonal,43,Spooky Spider Pumpkin Wreath,"This festive Halloween wreath with pumpkins, spiders, and fall foliage will give your home a delightfully spooky look for the holiday.",12938,1/10/24
0e2fdf0e-a5cd-424e-b58f-aa5ab24ab903,2704,View,1704859045,No,easter,seasonal,55,Colorful Easter Eggs Filled with Sweets,"Colorful plastic Easter eggs filled with sweet surprises! A festive tradition loved by families, our durable eggs add joy to your seasonal celebrations year after year.",12938,1/10/24
0e2fdf0e-a5cd-424e-b58f-aa5ab24ab903,2704,View,1704859051,No,easter,seasonal,55,Colorful Easter Eggs Filled with Sweets,"Colorful plastic Easter eggs filled with sweet surprises! A festive tradition loved by families, our durable eggs add joy to your seasonal celebrations year after year.",12938,1/10/24
0e2fdf0e-a5cd-424e-b58f-aa5ab24ab903,2704,View,1704859060,No,easter,seasonal,55,Colorful Easter Eggs Filled with Sweets,"Colorful plastic Easter eggs filled with sweet surprises! A festive tradition loved by families, our durable eggs add joy to your seasonal celebrations year after year.",12938,1/10/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1705174707,Yes,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/13/24
e1c0c67b-4e01-47bd-bad9-db36ab87c4f7,2704,View,1705174719,Yes,kitchen,housewares,61,Sturdy All-Purpose Kitchen Pot,"This versatile essential pot effortlessly transitions from stovetop to oven for pasta, soups, steaming veggies - anything! Its durable aluminum core distributes heat evenly while classic stainless exterior cleans up nicely.",12938,1/13/24
a47d8064-2c40-408e-8aca-e27e416d22b9,2704,View,1705211561,No,kitchen,housewares,64,Elegant White Porcelain Dinner Plates,Brighten your table with these elegant yet durable white porcelain dinner plates. Their timeless round shape and smooth glazed finish add simple sophistication for both everyday and special occasions.,12938,1/14/24
a47d8064-2c40-408e-8aca-e27e416d22b9,2704,View,1705211572,No,kitchen,housewares,64,Elegant White Porcelain Dinner Plates,Brighten your table with these elegant yet durable white porcelain dinner plates. Their timeless round shape and smooth glazed finish add simple sophistication for both everyday and special occasions.,12938,1/14/24
